iteration,live_cells,dead_cells,duration_ms
1864,9,19,3.0332999886013567
1865,9,23,3.4866999776568264
1866,9,19,3.2387999817728996
1867,9,23,3.3924999879673123
1868,9,19,2.910699986387044
1869,9,23,2.98239997937344
1870,9,19,2.6153000071644783
1871,9,23,2.7873999788425863
1872,9,19,3.2828999974299222
1873,9,23,2.7945000038016587
1874,9,19,2.7987000066787004
1875,9,23,2.9637999832630157
1876,9,19,2.958199998829514
1877,9,23,3.1942000205162913
1878,9,19,3.063700016355142
1879,9,23,3.0576999997720122
1880,9,19,2.851500001270324
1881,9,23,2.826800016919151
1882,9,19,3.0310000001918525
1883,9,23,3.1689000024925917
1884,9,19,2.7319999935571104
1885,9,23,3.208600013749674
1886,9,19,2.505700016627088
1887,9,23,2.799800015054643
1888,9,19,2.965599996969104
1889,9,23,3.372600011061877
1890,9,19,2.8325000021141022
1891,9,23,2.876100013963878
1892,9,19,2.9765999934170395
1893,9,23,2.8845999913755804
1894,9,19,3.2789999968372285
1895,9,23,3.48480002139695
1896,9,19,2.691200003027916
1897,9,23,2.60470001376234
1898,9,19,2.6855999894905835
1899,9,23,2.355500007979572
1900,9,19,2.6587999891489744
1901,9,23,2.488899976015091
1902,9,19,2.2996000188868493
1903,9,23,2.3194999957922846
1904,9,19,2.323800028534606
1905,9,23,2.5261999981012195
1906,9,19,2.238300017779693
1907,9,23,2.614799974253401
1908,9,19,2.4160000029951334
1909,9,23,2.464700024574995
1910,9,19,2.2350999934133142
1911,9,23,2.3237999994307756
1912,9,19,2.2219999809749424
1913,9,23,2.4622000055387616
1914,9,19,2.495299995644018
1915,9,23,2.3729999957140535
1916,9,19,2.3219000140670687
1917,9,23,2.4640999909024686
1918,9,19,2.26990002556704
1919,9,23,2.3314999998547137
1920,9,19,2.3933000047691166
1921,9,23,2.327299996977672
1922,9,19,2.216599998064339
1923,9,23,2.2298000112641603
1924,9,19,2.3185999889392406
1925,9,23,2.1942000021226704
1926,9,19,2.1997000148985535
1927,9,23,2.2536999895237386
1928,9,19,2.1604000066872686
1929,9,23,2.3461999953724444
1930,9,19,2.2572000161744654
1931,9,23,2.3499999952036887
1932,9,19,2.268100011860952
1933,9,23,2.514399995561689
1934,9,19,2.5310000055469573
1935,9,23,2.3748000094201416
1936,9,19,2.3843999952077866
1937,9,23,2.525999996578321
1938,9,19,2.5689000030979514
1939,9,23,2.9353999998420477
1940,9,19,2.3837000189814717
1941,9,23,3.103000024566427
1942,9,19,2.980499994009733
1943,9,23,2.7236999885644764
1944,9,19,2.67580000218004
1945,9,23,3.5349999961908907
1946,9,19,2.6416000036988407
1947,9,23,3.277999989222735
1948,9,19,2.5965000095311552
1949,9,23,2.4908999912440777
1950,9,19,2.706300001591444
1951,9,23,3.227799985324964
1952,9,19,2.69950000802055
1953,9,23,3.553800022928044
1954,9,19,2.294100006110966
1955,9,23,2.7516999980434775
1956,9,19,2.5954000011552125
1957,9,23,2.763899974524975
1958,9,19,2.666999993380159
1959,9,23,3.910100000211969
1960,9,19,2.8845999913755804
1961,9,23,2.703599981032312
1962,9,19,2.685000014025718
1963,9,23,3.2011999865062535
1964,9,19,2.999199990881607
1965,9,23,2.5947999965865165
1966,9,19,3.0116999987512827
1967,9,23,2.6913000037893653
1968,9,19,2.6320999895688146
1969,9,23,3.229599999031052
1970,9,19,3.3292000007349998
1971,9,23,2.74979998357594
1972,9,19,2.9731999966315925
1973,9,23,2.785200020298362
1974,9,19,2.6433999883010983
1975,9,23,3.249900008086115
1976,9,19,2.5754999951459467
1977,9,23,2.5485999940428883
1978,9,19,2.29649999528192
1979,9,23,2.426999999443069
1980,9,19,2.2274000220932066
1981,9,23,2.3631000076420605
1982,9,19,2.4756000202614814
1983,9,23,2.5591000157874078
1984,9,19,2.338300022529438
1985,9,23,2.3569999902974814
1986,9,19,2.2447999799624085
1987,9,23,2.358400000957772
1988,9,19,2.2231000184547156
1989,9,23,2.425499988021329
1990,9,19,2.3954999924171716
1991,9,23,2.4052000080700964
1992,9,19,2.332500007469207
1993,9,23,2.287699986482039
1994,9,19,2.6424999814480543
1995,9,23,2.6963000127580017
1996,9,19,2.303999994182959
1997,9,23,2.307299990206957
1998,9,19,2.2828000073786825
1999,9,23,2.330699993763119
2000,9,19,2.276200015330687
2001,9,23,2.270099997986108
2002,9,19,2.4187999952118844
2003,9,23,2.4702000082470477
2004,9,19,2.4665000091772527
2005,9,23,2.3384999949485064
2006,9,19,2.3403000086545944
2007,9,23,2.446400001645088
2008,9,19,2.327900001546368
2009,9,23,2.5544999807607383
2010,9,19,2.344500011531636
2011,9,23,2.368799992837012
2012,9,19,2.2422999900300056
2013,9,23,2.2668000019621104
2014,9,19,2.587499999208376
2015,9,23,2.7888999902643263
2016,9,19,3.3844999852590263
2017,9,23,3.4241999965161085
2018,9,19,2.7156999858561903
2019,9,23,3.325300000142306
2020,9,19,3.226800006814301
2021,9,23,2.828099997714162
2022,9,19,3.3371999743394554
2023,9,23,2.837999985786155
2024,9,19,2.7439999976195395
2025,9,23,3.0192999984137714
2026,9,19,2.849000011337921
2027,9,23,3.6265999951865524
2028,9,19,2.497400011634454
2029,9,23,2.8694999928120524
2030,9,19,3.25949999387376
2031,9,23,2.659799996763468
2032,9,19,2.790600003208965
2033,9,23,3.6983999889343977
2034,9,19,2.5419000012334436
2035,9,23,3.107199998339638
2036,9,19,4.8584999749436975
2037,9,23,3.515099990181625
2038,9,19,2.93210000381805
2039,9,23,3.0901999853085726
2040,9,19,3.1607999990228564
2041,9,23,2.524400013498962
2042,9,19,3.067700017709285
2043,9,23,3.309299994725734
2044,9,19,2.722000004723668
2045,9,23,2.8535000164993107
2046,9,19,2.643899992108345
2047,9,23,2.784499985864386
2048,9,19,2.97649999265559
2049,9,23,2.650500013260171
2050,9,19,2.2666000004392117
2051,9,23,2.360700018471107
2052,9,19,2.178099995944649
2053,9,23,2.243900002213195
2054,9,19,2.166900027077645
2055,9,23,2.2351999941747636
2056,9,19,2.3933999764267355
2057,9,23,2.304299996467307
2058,9,19,2.4209000112023205
2059,9,23,2.3302000190597028
2060,9,19,2.1650000126101077
2061,9,23,2.320800005691126
2062,9,19,2.3126000014599413
2063,9,23,2.504800009774044
2064,9,19,2.3308999952860177
2065,9,23,2.3760000185575336
2066,9,19,2.288199990289286
2067,9,23,2.3298999876715243
2068,9,19,2.1616999874822795
2069,9,23,2.4621000047773123
2070,9,19,2.238099987152964
2071,9,23,2.4000999983400106
2072,9,19,2.3138000105973333
2073,9,23,2.3133999784477055
2074,9,19,2.332800009753555
2075,9,23,2.3905999842099845
2076,9,19,2.3209000064525753
2077,9,23,2.3920000239741057
2078,9,19,2.610900002764538
2079,9,23,2.378799981670454
2080,9,19,2.5038999738171697
2081,9,23,2.360899990890175
2082,9,19,2.3270999954547733
2083,9,23,2.591600001323968
2084,9,19,2.670899993972853
2085,9,23,2.6168999902438372
2086,9,19,2.5368000206071883
2087,9,23,2.3880999942775816
2088,9,19,2.452599990647286
2089,9,23,2.4237000034190714
2090,9,19,3.2035000040195882
2091,9,23,2.675900002941489
2092,9,19,2.551599987782538
2093,9,23,2.642600011313334
2094,9,19,3.546499996446073
2095,9,23,2.9861999792046845
2096,9,19,3.3184000058099627
2097,9,23,2.7550999948289245
2098,9,19,2.5083000073209405
2099,9,23,2.7764999831561
2100,9,19,3.2140000257641077
2101,9,23,3.0166000069584697
2102,9,19,2.826200012350455
2103,9,23,3.129999997327104
2104,9,19,2.989000000525266
2105,9,23,3.2851999858394265
2106,9,19,3.7238999793771654
2107,9,23,3.475400008028373
2108,9,19,2.943800005596131
2109,9,23,3.029999992577359
2110,9,19,2.8350999928079545
2111,9,23,3.798399993684143
2112,9,19,3.3850000181701034
2113,9,23,3.337300004204735
2114,9,19,2.555299986852333
2115,9,23,3.2041000085882843
2116,9,19,3.7190999719314277
2117,9,23,3.7096999876666814
2118,9,19,3.676599997561425
2119,9,23,3.5325000062584877
2120,9,19,3.162200009683147
2121,9,23,3.898399998433888
2122,9,19,3.6675999872386456
2123,9,23,3.2171999919228256
2124,9,19,4.759999981615692
2125,9,23,3.3534999820403755
2126,9,19,2.730500011239201
2127,9,23,2.4676999892108142
2128,9,19,2.737100003287196
2129,9,23,2.365499996813014
2130,9,19,2.1807999873999506
2131,9,23,2.3714999842923135
2132,9,19,3.129599994281307
2133,9,23,2.940100006526336
2134,9,19,3.002299985382706
2135,9,23,2.735899994149804
2136,9,19,2.6442999951541424
2137,9,23,2.43580000824295
2138,9,19,2.362600003834814
2139,9,23,2.3314999998547137
2140,9,19,2.679199998965487
2141,9,23,2.8224000125192106
2142,9,19,2.830699988408014
2143,9,23,2.3908999864943326
2144,9,19,2.332200005184859
2145,9,23,2.3498000227846205
2146,9,19,2.711800014367327
2147,9,23,2.802600007271394
2148,9,19,3.0267999973148108
2149,9,23,2.904099994339049
2150,9,19,2.6582999853417277
2151,9,23,2.765000012004748
2152,9,19,2.880600019125268
2153,9,23,2.719200012506917
2154,9,19,2.7453999791759998
2155,9,23,3.1119000050239265
2156,9,19,2.5168000138364732
2157,9,23,3.8274000107776374
2158,9,19,2.98099999781698
2159,9,23,3.34989998373203
2160,9,19,3.3525999751873314
2161,9,23,3.6982000165153295
2162,9,19,3.294199996162206
2163,9,23,3.0778000073041767
2164,9,19,3.647400008048862
2165,9,23,4.0769000188447535
2166,9,19,4.2351000010967255
2167,9,23,3.5795999865513295
2168,9,19,3.860800003167242
2169,9,23,3.342400013934821
2170,9,19,3.9385999843943864
2171,9,23,3.9346999838016927
2172,9,19,3.46099998569116
2173,9,23,3.891900007147342
2174,9,19,4.885000002104789
2175,9,23,4.0809000201988965
2176,9,19,3.760200022952631
2177,9,23,4.254599974956363
2178,9,19,4.05509999836795
2179,9,23,3.811399976257235
2180,9,19,3.7477999867405742
2181,9,23,3.7757999962195754
2182,9,19,4.1108999866992235
2183,9,23,4.645600012736395
2184,9,19,3.674100007629022
2185,9,23,3.6447999882511795
2186,9,19,3.0703000084031373
2187,9,23,3.3888999896589667
2188,9,19,2.666200016392395
2189,9,23,2.4953999964054674
2190,9,19,2.4264999956358224
2191,9,23,2.4886999744921923
2192,9,19,2.506999997422099
2193,9,23,2.603800006909296
2194,9,19,2.653400006238371
2195,9,23,2.470300009008497
2196,9,19,2.556199993705377
2197,9,23,2.710600005229935
2198,9,19,2.392199996393174
2199,9,23,3.265800012741238
2200,9,19,3.148000017972663
2201,9,23,2.9280000017024577
2202,9,19,2.707899984670803
2203,9,23,2.8091999993193895
2204,9,19,2.373099996475503
2205,9,23,2.6635000249370933
2206,9,19,2.3031999880913645
2207,9,23,2.388799999607727
2208,9,19,2.7193000132683665
2209,9,23,2.505799988284707
2210,9,19,2.4653000000398606
2211,9,23,2.562000008765608
2212,9,19,2.511500002583489
2213,9,23,2.473400003509596
2214,9,19,2.589000010630116
2215,9,23,2.8423999901860952
2216,9,19,2.5898999883793294
2217,9,23,2.62690000818111
2218,9,19,2.355000004172325
2219,9,23,2.3351999989245087
2220,9,19,2.3423999955412
2221,9,23,3.1392000091727823
2222,9,19,2.766599995084107
2223,9,23,2.678599994396791
2224,9,19,2.6400999922771007
2225,9,23,3.399400011403486
2226,9,19,2.7828000020235777
2227,9,23,2.744199999142438
2228,9,19,2.7632999990601093
2229,9,23,3.7025999918114394
2230,9,19,3.946300013922155
2231,9,23,4.193899978417903
2232,9,19,2.972499991301447
2233,9,23,3.489800001261756
2234,9,19,3.9980000001378357
2235,9,23,4.157899995334446
2236,9,19,2.560799999628216
2237,9,23,3.111700003501028
2238,9,19,2.6581000129226595
2239,9,23,3.649499994935468
2240,9,19,3.1254999921657145
2241,9,23,2.670599991688505
2242,9,19,3.00470000365749
2243,9,23,3.0113999964669347
2244,9,19,2.789399994071573
2245,9,23,4.72040000022389
2246,9,19,2.764400007436052
2247,9,23,2.811899990774691
2248,9,19,2.8480000037234277
2249,9,23,2.5732000067364424
2250,9,19,4.213199979858473
2251,9,23,2.714699978241697
2252,9,19,2.5375999975949526
2253,9,23,2.59580000420101
2254,9,19,3.0669000116176903
2255,9,23,2.6683000032790005
2256,9,19,3.7493999989237636
2257,9,23,2.901400002883747
2258,9,19,2.7157999866176397
2259,9,23,2.9073999903630465
2260,9,19,2.392499998677522
2261,9,23,2.618300000904128
2262,9,19,2.761199983069673
2263,9,23,2.369699999690056
2264,9,19,2.2618999937549233
2265,9,23,2.3292000114452094
2266,9,19,2.2256999800447375
2267,9,23,2.5859999877866358
2268,9,19,2.3387999972328544
2269,9,23,2.420500008156523
2270,9,19,2.2803999891038984
2271,9,23,2.3256999847944826
2272,9,19,2.2591000015381724
2273,9,23,2.5944999943021685
2274,9,19,2.3413999879267067
2275,9,23,2.303999994182959
2276,9,19,2.1852000209037215
2277,9,23,2.28169999900274
2278,9,19,2.1240999922156334
2279,9,23,2.332800009753555
2280,9,19,2.227899996796623
2281,9,23,2.2669000027235597
2282,9,19,2.212599996710196
2283,9,23,2.2422000183723867
2284,9,19,2.162099990528077
2285,9,23,2.3760000185575336
2286,9,19,2.2422999900300056
2287,9,23,2.43719998979941
2288,9,19,2.425799990305677
2289,9,23,2.3963999992702156
2290,9,19,2.544100017985329
2291,9,23,2.5431999820284545
2292,9,19,2.503900002921
2293,9,23,2.6298000011593103
2294,9,19,2.5846000062301755
2295,9,23,2.4816000077407807
2296,9,19,2.5074000004678965
2297,9,23,3.10990001889877
2298,9,19,2.7577000146266073
2299,9,23,3.2478000211995095
2300,9,19,3.1618000066373497
2301,9,23,3.675999992992729
2302,9,19,3.302199998870492
2303,9,23,2.7734999894164503
2304,9,19,3.2894999894779176
2305,9,23,2.8938000032212585
2306,9,19,2.768799982732162
2307,9,23,3.8117000076454133
2308,9,19,2.5454999995417893
2309,9,23,2.8707000019494444
2310,9,19,3.2918000069912523
2311,9,23,2.9897000058554113
2312,9,19,3.0627000087406486
2313,9,23,3.2547999871894717
2314,9,19,2.708799991523847
2315,9,23,2.6625999889802188
2316,9,19,2.8728999895974994
2317,9,23,2.822599984938279
2318,9,19,3.5037000197917223
2319,9,23,2.823199989506975
2320,9,19,2.6774000143632293
2321,9,23,3.1959000043570995
2322,9,19,2.8018000011797994
2323,9,23,3.8342000043485314
2324,9,19,3.4269999887328595
2325,9,23,2.847499999916181
2326,9,19,3.243799990741536
2327,9,23,2.5612000026740134
2328,9,19,2.448499988531694
2329,9,23,2.926800021668896
2330,9,19,2.7350999880582094
2331,9,23,2.5525000237394124
2332,9,19,2.4904000165406615
2333,9,23,2.3994999937713146
2334,9,19,2.2302000143099576
2335,9,23,2.7791000029537827
2336,9,19,2.528299984987825
2337,9,23,2.272899990202859
2338,9,19,2.3310999968089163
2339,9,23,2.2478000028058887
2340,9,19,2.256200008559972
2341,9,23,2.1569000091403723
2342,9,19,2.588899980764836
2343,9,23,2.7295000036247075
2344,9,19,2.6251999952364713
2345,9,23,2.611500007333234
2346,9,19,2.511200000299141
2347,9,23,2.590299991425127
2348,9,19,2.7128999936394393
2349,9,23,2.6519000239204615
2350,9,19,2.4147999938577414
2351,9,23,2.7851999911945313
2352,9,19,2.363500010687858
2353,9,23,2.258099993923679
2354,9,19,2.1690000139642507
2355,9,23,2.2993000166025013
2356,9,19,2.185799996368587
2357,9,23,2.211200015153736
2358,9,19,2.1659000194631517
2359,9,23,2.25650001084432
2360,9,19,2.1653999865520746
2361,9,23,2.463500015437603
2362,9,19,2.4170999822672457
2363,9,23,2.4341999960597605
2364,9,19,2.4403000134043396
2365,9,23,2.5295000232290477
2366,9,19,2.352400013478473
2367,9,23,2.7102000021841377
2368,9,19,2.369399997405708
2369,9,23,2.4420000263489783
2370,9,19,2.3811999999452382
2371,9,23,2.435399976093322
2372,9,19,2.4062000156845897
2373,9,23,3.133899997919798
2374,9,19,3.262899990659207
2375,9,23,3.1787999905645847
2376,9,19,2.9262000171002
2377,9,23,2.7771000168286264
2378,9,19,2.9310999962035567
2379,9,23,2.5944000226445496
2380,9,19,2.9511999746318907
2381,9,23,3.290799999376759
2382,9,19,2.4975000123959035
2383,9,23,2.594399993540719
2384,9,19,2.8304999868851155
2385,9,23,3.043500008061528
2386,9,19,2.896799996960908
2387,9,23,3.6979000142309815
2388,9,19,2.6354000146966428
2389,9,23,3.126800002064556
2390,9,19,2.8845999913755804
2391,9,23,3.2974999921862036
2392,9,19,3.054500004509464
2393,9,23,3.651600010925904
2394,9,19,3.4579999919515103
2395,9,23,2.680400008102879
2396,9,19,2.4868999898899347
2397,9,23,3.507199988234788
2398,9,19,2.6907999999821186
2399,9,23,2.8006999928038567
2400,9,19,2.7757000061683357
2401,9,23,2.6664999895729125
2402,9,19,2.4822000123094767
2403,9,23,3.420099994400516
2404,9,19,2.775500004645437
2405,9,23,2.9694999975617975
2406,9,19,3.0784999835304916
2407,9,23,2.69210000988096
2408,9,19,2.969299996038899
2409,9,23,3.229299996746704
2410,9,19,2.4019000120460987
2411,9,23,2.532799990149215
2412,9,19,2.2957000182941556
2413,9,23,2.2866999788675457
2414,9,19,2.208599995356053
2415,9,23,2.6378000038675964
2416,9,19,2.661900012753904
2417,9,23,2.46679998235777
2418,9,19,2.267900010338053
2419,9,23,2.3456999915651977
2420,9,19,2.2219999809749424
2421,9,23,2.328899980057031
2422,9,19,2.2419999877456576
2423,9,23,2.3062999825924635
2424,9,19,2.297400002134964
2425,9,23,2.3215999826788902
2426,9,19,2.3013000027276576
2427,9,23,2.3166000028140843
2428,9,19,2.3178000119514763
2429,9,23,2.3811999999452382
2430,9,19,2.3527999874204397
2431,9,23,2.399899996817112
2432,9,19,2.293400000780821
2433,9,23,2.4065999896265566
2434,9,19,2.2085000236984342
2435,9,23,2.3967000015545636
2436,9,19,2.646000008098781
2437,9,23,2.6350999833084643
2438,9,19,2.450400002999231
2439,9,23,2.4794000200927258
2440,9,19,2.774599997792393
2441,9,23,2.6095999928656965
2442,9,19,2.8341999859549105
2443,9,23,2.728700026636943
2444,9,19,2.630999981192872
2445,9,23,2.4917999980971217
2446,9,19,2.3434999748133123
2447,9,23,2.3822000075597316
2448,9,19,3.233999974327162
2449,9,23,3.173900011461228
2450,9,19,3.0163000046741217
2451,9,23,3.117899992503226
2452,9,19,3.081900009419769
2453,9,23,2.9196999967098236
2454,9,19,3.4367000043857843
2455,9,23,2.7805000136140734
2456,9,19,2.8329000051598996
2457,9,23,2.928400004748255
2458,9,19,3.2447999983560294
2459,9,23,2.9393000004347414
2460,9,19,3.56480001937598
2461,9,23,2.7156000141985714
2462,9,19,2.830500015988946
2463,9,23,2.6781999913509935
2464,9,19,2.685499988729134
2465,9,23,3.1826999911572784
2466,9,19,2.6983999996446073
2467,9,23,2.555200015194714
2468,9,19,2.8223000117577612
2469,9,23,2.847999974619597
2470,9,19,3.03279998479411
2471,9,23,3.5874000168405473
2472,9,19,2.7652000135276467
2473,9,23,2.7867000026162714
2474,9,19,2.819100016495213
2475,9,23,3.270899993367493
2476,9,19,3.0833999917376786
2477,9,23,3.71879999875091
2478,9,19,2.672200003871694
2479,9,23,2.8670000028796494
2480,9,19,2.679299999726936
2481,9,23,3.228099987609312
2482,9,19,2.970000001369044
2483,9,23,3.2601999992039055
2484,9,19,2.7954999823123217
2485,9,23,2.4015000090003014
2486,9,19,2.383399987593293
2487,9,23,2.4941000156104565
2488,9,19,2.7046999894082546
2489,9,23,2.4796000216156244
2490,9,19,2.5178999931085855
2491,9,23,2.390699984971434
2492,9,19,2.2693999926559627
2493,9,23,2.6470000157132745
2494,9,19,2.65650000073947
2495,9,23,2.779200003715232
2496,9,19,2.8688000165857375
2497,9,23,2.513999992515892
2498,9,19,2.4047000042628497
2499,9,23,2.426699997158721
2500,9,19,2.277600025990978
2501,9,23,2.316800004336983
2502,9,19,2.5326000177301466
2503,9,23,2.39280000096187
2504,9,19,2.3003000242169946
2505,9,23,2.3843999952077866
2506,9,19,2.259000000776723
2507,9,23,2.394000010099262
2508,9,19,2.7046999894082546
2509,9,23,2.4843999999575317
2510,9,19,2.2475000005215406
2511,9,23,2.3515999782830477
2512,9,19,2.567800023825839
2513,9,23,2.3855000035837293
2514,9,19,2.746200014371425
2515,9,23,2.893400000175461
2516,9,19,2.4052999797277153
2517,9,23,2.457700000377372
2518,9,19,2.268100011860952
2519,9,23,2.3421999940183014
2520,9,19,2.430399996228516
2521,9,23,2.353799995034933
2522,9,19,2.179600007366389
2523,9,23,2.532299986341968
2524,9,19,2.820399997290224
2525,9,23,2.9439000063575804
2526,9,19,3.4607000125106424
2527,9,23,4.394300020067021
2528,9,19,2.671199996257201
2529,9,23,2.761999989161268
2530,9,19,2.9400000057648867
2531,9,23,2.789099991787225
2532,9,19,3.121099987765774
2533,9,23,3.5192999930586666
2534,9,19,2.500800008419901
2535,9,23,2.798000001348555
2536,9,19,3.123299975413829
2537,9,23,3.445299982558936
2538,9,19,4.064999986439943
2539,9,23,3.367099998285994
2540,9,19,3.0697000038344413
2541,9,23,3.4269000170752406
2542,9,19,3.8265000039245933
2543,9,23,3.632600011769682
2544,9,19,3.0073000234551728
2545,9,23,3.7139000196475536
2546,9,19,3.344799974001944
2547,9,23,3.953899984480813
2548,9,19,3.818400000454858
2549,9,23,3.1860999879427254
2550,9,19,3.419999993639067
2551,9,23,3.6148999934084713
2552,9,19,4.280900000594556
2553,9,23,2.5929999828804284
2554,9,19,2.9998999962117523
2555,9,23,2.9248000064399093
2556,9,19,2.502699993783608
2557,9,23,2.7880000125151128
2558,9,19,2.669300010893494
2559,9,23,2.848100004484877
2560,9,19,2.6089000166393816
2561,9,23,2.8178000065963715
2562,9,19,2.59719998575747
2563,9,23,3.129899996565655
2564,9,19,2.476800000295043
2565,9,23,2.445799997076392
2566,9,19,2.4489000206813216
2567,9,23,2.2936000023037195
2568,9,19,2.2656999935861677
2569,9,23,2.812799997627735
2570,9,19,2.8239999955985695
2571,9,23,3.0192999984137714
2572,9,19,2.4203999782912433
2573,9,23,2.3378999903798103
2574,9,19,2.2302000143099576
2575,9,23,2.4745000118855387
2576,9,19,2.876799990190193
2577,9,23,2.748200000496581
2578,9,19,2.3672999814152718
2579,9,23,2.3376999888569117
2580,9,19,2.3811999999452382
2581,9,23,2.3274000268429518
2582,9,19,2.3615000245627016
2583,9,23,2.7129999944008887
2584,9,19,2.7797000075224787
2585,9,23,2.734699985012412
2586,9,19,2.7110999799333513
2587,9,23,2.5519000191707164
2588,9,19,3.2090000167954713
2589,9,23,2.9057000065222383
2590,9,19,2.5409999943803996
2591,9,23,2.9183999868109822
2592,9,19,2.963800012366846
2593,9,23,3.4084000217262655
2594,9,19,3.225599997676909
2595,9,23,3.2962000113911927
2596,9,19,3.208099980838597
2597,9,23,2.9609999910462648
2598,9,19,3.5017000045627356
2599,9,23,3.8269999786280096
2600,9,19,2.6929999876301736
2601,9,23,3.173300006892532
2602,9,19,3.2666999904904515
2603,9,23,2.990200009662658
2604,9,19,3.7363000155892223
2605,9,23,3.989700024249032
2606,9,19,3.4829000069294125
2607,9,23,2.911499992478639
2608,9,19,3.492800024105236
2609,9,23,3.1021999893710017
2610,9,19,2.8741999994963408
2611,9,23,2.8049999964423478
2612,9,19,2.877399994758889
2613,9,23,3.132499987259507
2614,9,19,2.901600004406646
2615,9,23,3.5542999976314604
2616,9,19,2.660700003616512
2617,9,23,2.731299988226965
2618,9,19,2.712100016651675
2619,9,23,2.7111999806948006
2620,9,19,2.8224000125192106
2621,9,23,3.3836000075098127
2622,9,19,2.667799999471754
2623,9,23,3.0664999794680625
2624,9,19,3.241300000809133
2625,9,23,2.480800001649186
2626,9,19,3.015499998582527
2627,9,23,2.483599993865937
2628,9,19,2.333199983695522
2629,9,23,2.3127000022213906
2630,9,19,2.244200004497543
2631,9,23,2.2732000215910375
2632,9,19,2.1795000066049397
2633,9,23,2.520700014429167
2634,9,19,2.2473999997600913
2635,9,23,2.443600009428337
2636,9,19,2.2319999989122152
2637,9,23,2.2957999899517745
2638,9,19,2.2953000152483582
2639,9,23,2.3853000020608306
2640,9,19,2.4030999920796603
2641,9,23,2.431800006888807
2642,9,19,2.3606999893672764
2643,9,23,2.410099987173453
2644,9,19,2.2341000149026513
2645,9,23,2.3218999849632382
2646,9,19,2.199800015660003
2647,9,23,2.3446999839507043
2648,9,19,2.2713000071235
2649,9,23,2.4163000052794814
2650,9,19,2.2866999788675457
2651,9,23,2.324299974134192
2652,9,19,2.213800005847588
2653,9,23,2.328200003830716
2654,9,19,2.2913000138942152
2655,9,23,2.5809000071603805
2656,9,19,2.4375000211875886
2657,9,23,2.432400011457503
2658,9,19,2.302499982761219
2659,9,23,2.3939000093378127
2660,9,19,2.3452000168617815
2661,9,23,2.4998000008054078
2662,9,19,2.61060000048019
2663,9,23,2.4742000096011907
2664,9,19,2.368100016610697
2665,9,23,2.367999986745417
2666,9,19,2.358300000196323
2667,9,23,2.63869998161681
2668,9,19,2.8685000143013895
2669,9,23,2.82839999999851
2670,9,19,3.0079999996814877
2671,9,23,3.4296000085305423
2672,9,19,2.878500003134832
2673,9,23,3.6758999922312796
2674,9,19,2.762099989922717
2675,9,23,2.8904000064358115
2676,9,19,2.6034000038634986
2677,9,23,3.4530999837443233
2678,9,19,3.0199000029824674
2679,9,23,3.063400014070794
2680,9,19,2.74239998543635
2681,9,23,2.808999997796491
2682,9,19,2.6413000014144927
2683,9,23,2.55869998363778
2684,9,19,2.806000004056841
2685,9,23,3.723600006196648
2686,9,19,2.5849000085145235
2687,9,23,2.6371999992989004
2688,9,19,3.09960002778098
2689,9,23,2.7720999787561595
2690,9,19,3.8583999848924577
2691,9,23,3.116900013992563
2692,9,19,2.754399989498779
2693,9,23,2.807299984851852
2694,9,19,3.8844999799039215
2695,9,23,3.6962999729439616
2696,9,19,2.7446000021882355
2697,9,23,2.9924999980721623
2698,9,19,2.984699996886775
2699,9,23,3.2860999926924706
2700,9,19,3.634699998656288
2701,9,23,3.100400004768744
2702,9,19,3.0291999864857644
2703,9,23,3.1814000103622675
2704,9,19,2.906500012613833
2705,9,23,3.120000008493662
2706,9,19,3.1060999899636954
2707,9,23,2.472499996656552
2708,9,19,2.510399994207546
2709,9,23,2.658500015968457
2710,9,19,2.301400003489107
2711,9,23,2.3455000191461295
2712,9,19,2.4757999926805496
2713,9,23,2.380799996899441
2714,9,19,2.223699993919581
2715,9,23,2.5402999890502542
2716,9,19,2.3233999963849783
2717,9,23,2.3529999889433384
2718,9,19,2.3963999992702156
2719,9,23,2.376599994022399
2720,9,19,2.266700001200661
2721,9,23,2.321299980394542
2722,9,19,2.2743000008631498
2723,9,23,2.3187999904621392
2724,9,19,2.2573999885935336
2725,9,23,2.295699989190325
2726,9,19,2.341199986403808
2727,9,23,2.3533999919891357
2728,9,19,2.5812999811023474
2729,9,23,2.4831000191625208
2730,9,19,2.3754999856464565
2731,9,23,2.5357000122312456
2732,9,19,2.4618000024929643
2733,9,23,2.5375999975949526
2734,9,19,2.5341000000480562
2735,9,23,2.8288000030443072
2736,9,19,2.519600006053224
2737,9,23,2.493100007995963
2738,9,19,2.4369999882765114
2739,9,23,2.4238999758381397
2740,9,19,2.646800014190376
2741,9,23,3.039200004423037
2742,9,19,3.025300014996901
2743,9,23,2.810800011502579
2744,9,19,2.728799998294562
2745,9,23,4.3052000110037625
2746,9,19,2.7706999971996993
2747,9,23,2.670299989404157
2748,9,19,2.6882000092882663
2749,9,23,3.376900014700368
2750,9,19,3.3290999999735504
2751,9,23,2.5596999912522733
2752,9,19,2.5618000072427094
2753,9,23,2.5693000061437488
2754,9,19,2.5849000085145235
2755,9,23,2.589300012914464
2756,9,19,3.4500999900046736
2757,9,23,3.0079999996814877
2758,9,19,2.7942000015173107
2759,9,23,2.739299990935251
2760,9,19,2.6800000050570816
2761,9,23,2.921300008893013
2762,9,19,3.952600003685802
